Cat_1_3.bmp,right,k,1.078118353,black
Cat_2_1.bmp,left,j,0.762496439,orange
Cat_2_1.bmp,left,j,0.72762736,orange
Cat_2_2.bmp,right,k,0.724888036,orange
Cat_1_3.bmp,right,k,1.001071004,black
Cat_1_2.bmp,left,j,0.609293124,black
Cat_1_1.bmp,right,k,0.705283286,black
Cat_2_3.bmp,right,k,0.728084789,orange
Cat_2_2.bmp,left,j,0.945095907,orange
Cat_2_3.bmp,right,k,0.825679585,orange
Cat_1_3.bmp,right,k,0.769064714,black
Cat_2_2.bmp,left,j,0.942448636,orange
Cat_1_1.bmp,right,k,0.712841521,black
Cat_2_3.bmp,left,j,0.984780637,orange
Cat_1_1.bmp,left,j,0.819397128,black
Cat_1_2.bmp,right,k,0.679256086,black
Cat_1_1.bmp,right,k,1.067875471,black
Cat_2_1.bmp,right,k,0.902177174,orange
Cat_1_2.bmp,left,j,0.788248174,black
Cat_2_1.bmp,left,j,0.760575462,orange
Cat_1_1.bmp,left,j,0.581388179,black
Cat_2_1.bmp,left,j,0.916805447,orange
Cat_2_1.bmp,right,k,0.833414586,orange
Cat_2_2.bmp,right,k,0.701383877,orange
Cat_1_3.bmp,right,j,0.797369322,black
Cat_2_2.bmp,right,k,1.032740314,black
Cat_2_1.bmp,right,k,0.877626748,orange
Cat_2_2.bmp,left,j,0.617570869,orange
Cat_1_2.bmp,left,j,0.761803377,black
Cat_2_1.bmp,right,k,0.770423482,orange
Cat_2_2.bmp,left,j,1.335204001,orange
Cat_2_1.bmp,left,j,0.591944617,orange
Cat_2_1.bmp,left,j,0.718763717,orange
Cat_1_2.bmp,right,k,0.58019069,black
Cat_1_2.bmp,left,k,0.65392281,black
Cat_1_2.bmp,right,k,0.877982889,black
Cat_2_2.bmp,left,j,0.817754931,orange
Cat_2_3.bmp,left,j,0.830377131,orange
Cat_2_2.bmp,right,k,0.851898727,orange
Cat_1_2.bmp,left,j,0.682744519,black
Cat_1_3.bmp,left,j,0.855173103,black
Cat_2_3.bmp,right,k,0.7974088,orange
Cat_1_2.bmp,right,k,1.027690223,black
Cat_2_1.bmp,left,j,0.756878463,orange
Cat_2_3.bmp,left,j,0.728162078,orange
Cat_2_2.bmp,left,j,0.650852362,orange
Cat_2_1.bmp,right,k,0.659978713,orange
Cat_1_3.bmp,left,j,1.213244052,black
Cat_2_2.bmp,right,k,1.229178657,orange
Cat_1_2.bmp,left,j,0.797040876,black
Cat_1_3.bmp,right,k,0.769676885,black
Cat_1_3.bmp,left,j,0.643428314,black
Cat_2_2.bmp,right,k,0.966912903,orange
Cat_2_1.bmp,left,j,0.905099436,orange
Cat_1_1.bmp,left,j,0.693408245,black
Cat_2_3.bmp,left,k,0.916668994,black
Cat_2_3.bmp,left,j,1.045486311,orange
Cat_2_1.bmp,left,j,0.613075931,orange
Cat_1_3.bmp,left,j,0.70944806,black
Cat_2_2.bmp,right,k,0.680842289,orange
Cat_1_2.bmp,right,k,0.621583963,black
Cat_1_2.bmp,right,k,0.544952239,black
Cat_1_3.bmp,left,j,0.658495882,black
Cat_1_2.bmp,right,k,0.743087211,black
Cat_1_2.bmp,left,k,-0.299882306,black
Cat_2_3.bmp,left,j,0.937211498,orange
Cat_1_2.bmp,right,k,0.699278119,black
Cat_1_2.bmp,right,k,0.650507486,black
Cat_2_2.bmp,right,k,0.733883078,orange
Cat_2_2.bmp,right,k,0.804730162,orange
Cat_2_3.bmp,right,k,0.636036914,orange
Cat_2_2.bmp,left,j,0.643326656,orange
Cat_1_3.bmp,right,k,0.739116122,black
Cat_1_2.bmp,right,k,0.561149901,black
