Cat_2_2.bmp,right,k,0.780170758,orange
Cat_1_3.bmp,right,k,0.92522008,black
Cat_2_1.bmp,left,j,0.829624056,orange
Cat_1_1.bmp,left,j,0.983632086,black
Cat_2_2.bmp,right,k,0.667283909,orange
Cat_1_3.bmp,left,j,0.74019623,black
Cat_2_3.bmp,left,j,0.779777789,orange
Cat_1_3.bmp,right,k,0.643785617,black
Cat_2_3.bmp,left,j,0.565484258,orange
Cat_1_1.bmp,right,k,0.810179846,black
Cat_1_3.bmp,right,k,1.233983285,black
Cat_2_2.bmp,right,k,0.760678885,orange
Cat_1_3.bmp,right,k,0.499117284,black
Cat_1_2.bmp,left,j,0.680759747,black
Cat_1_3.bmp,left,j,0.531568539,black
Cat_2_1.bmp,left,j,0.674179299,orange
Cat_1_3.bmp,right,k,0.608778277,black
Cat_1_2.bmp,right,k,0.579297959,black
Cat_1_3.bmp,left,j,0.936692539,black
Cat_2_1.bmp,left,j,0.661034281,orange
Cat_2_2.bmp,right,k,0.599184199,black
Cat_1_3.bmp,left,j,0.822691323,black
Cat_1_1.bmp,left,j,0.70169361,black
Cat_2_1.bmp,left,k,0.717554526,orange
Cat_1_3.bmp,left,j,0.601009205,black
Cat_2_1.bmp,left,k,0.707436528,orange
Cat_1_2.bmp,right,k,0.674784864,black
Cat_1_3.bmp,right,k,0.773062822,black
Cat_2_1.bmp,left,j,0.895126087,orange
Cat_1_3.bmp,left,j,0.792773641,black
Cat_1_1.bmp,left,j,0.532537833,black
Cat_2_2.bmp,right,k,0.629373941,orange
Cat_2_1.bmp,left,k,0.607137629,orange
Cat_1_1.bmp,right,j,0.584940974,black
Cat_2_3.bmp,right,k,0.78822262,orange
Cat_1_3.bmp,right,j,0.609351705,black
Cat_1_3.bmp,right,j,0.509985395,black
Cat_1_3.bmp,right,k,0.628798801,black
Cat_1_3.bmp,right,k,0.468320866,black
Cat_2_1.bmp,left,j,0.583125609,orange
Cat_2_2.bmp,right,k,0.49617297,orange
Cat_1_2.bmp,right,k,0.631218364,black
Cat_1_1.bmp,right,k,0.569209834,black
Cat_2_1.bmp,right,k,0.644560858,orange
Cat_1_1.bmp,right,k,0.572565142,black
Cat_2_2.bmp,right,k,0.555464887,orange
Cat_2_2.bmp,right,k,0.475729683,orange
Cat_1_2.bmp,left,j,0.693170803,black
Cat_1_3.bmp,right,j,0.77567874,black
Cat_2_1.bmp,left,j,0.852763818,orange
Cat_1_3.bmp,right,k,0.62184256,black
Cat_1_3.bmp,right,k,0.590986695,black
Cat_2_1.bmp,left,j,0.771952198,orange
Cat_1_3.bmp,right,k,0.563948474,black
Cat_1_2.bmp,right,k,0.42861307,black
Cat_1_1.bmp,right,k,0.537768508,black
Cat_2_1.bmp,right,k,0.76379516,orange
Cat_2_2.bmp,left,j,0.606873725,orange
Cat_2_3.bmp,left,j,1.123505676,orange
Cat_2_1.bmp,left,j,0.609743597,orange
Cat_1_3.bmp,left,k,0.753647127,black
Cat_2_2.bmp,left,j,0.73362729,orange
Cat_1_2.bmp,left,j,0.589896444,black
Cat_1_3.bmp,left,j,0.488928767,black
Cat_1_3.bmp,right,j,1.001551377,black
Cat_2_1.bmp,left,j,0.641613905,orange
Cat_1_1.bmp,left,j,0.663815526,black
Cat_2_3.bmp,left,j,0.816846689,orange
Cat_1_2.bmp,right,k,0.581601911,black
Cat_2_2.bmp,left,j,0.702516647,orange
Cat_2_3.bmp,right,k,0.59761248,orange
Cat_2_3.bmp,right,k,0.473942258,orange
Cat_2_1.bmp,left,j,0.812664787,orange
Cat_2_3.bmp,left,j,0.765513877,orange
Cat_1_3.bmp,left,j,0.713180539,black
Cat_1_3.bmp,right,k,0.573112536,black
Cat_1_2.bmp,left,j,0.636719695,black
Cat_2_2.bmp,right,k,0.649358765,orange
Cat_2_2.bmp,left,j,0.482729846,orange
Cat_2_3.bmp,left,j,0.691471098,orange
Cat_1_3.bmp,left,j,0.848867124,black
Cat_2_1.bmp,right,k,0.60620758,orange
Cat_1_3.bmp,left,j,0.537105767,black
Cat_2_2.bmp,left,j,0.880730536,orange
Cat_2_1.bmp,left,j,0.587751744,orange
Cat_2_3.bmp,right,k,0.64249834,orange
Cat_2_3.bmp,right,k,0.561198294,orange
Cat_2_3.bmp,left,j,0.565711012,orange
Cat_1_3.bmp,left,j,0.633262689,black
Cat_1_3.bmp,right,k,0.738991987,black
Cat_2_2.bmp,left,j,0.586773187,orange
Cat_2_3.bmp,right,k,0.622659371,orange
Cat_1_3.bmp,left,j,0.86449357,black
Cat_1_2.bmp,left,j,0.518857345,black
Cat_1_2.bmp,right,k,0.568788331,black
Cat_1_1.bmp,left,j,0.523828407,black
Cat_1_1.bmp,right,j,0.602255689,black
Cat_2_2.bmp,left,k,0.802837648,orange
Cat_2_3.bmp,right,k,0.496206889,orange
Cat_1_2.bmp,right,k,0.827368145,black
Cat_2_2.bmp,left,k,0.838786103,orange
Cat_2_2.bmp,right,k,0.551860127,orange
Cat_1_3.bmp,right,k,0.959508267,black
Cat_1_1.bmp,right,k,0.499699501,black
Cat_2_2.bmp,left,j,0.670982333,orange
Cat_1_2.bmp,right,k,0.573444368,black
Cat_2_1.bmp,left,j,0.738636438,orange
Cat_1_2.bmp,right,k,0.504544026,black
Cat_1_1.bmp,left,j,0.528707138,black
Cat_1_3.bmp,right,k,0.618436085,black
Cat_1_3.bmp,right,k,0.654929952,black
Cat_1_2.bmp,left,j,0.522883705,black
Cat_1_1.bmp,right,k,0.558941364,black
Cat_2_1.bmp,left,j,0.640742986,orange
Cat_1_1.bmp,left,j,0.697671074,black
Cat_2_2.bmp,right,k,0.569569898,orange
Cat_2_2.bmp,left,k,0.729105908,orange
Cat_1_1.bmp,left,j,0.689715866,black
Cat_1_2.bmp,right,k,0.590304635,black
Cat_1_3.bmp,left,j,0.491630428,black
Cat_2_2.bmp,right,k,0.541521509,orange
Cat_1_2.bmp,right,k,0.728759845,black
Cat_1_3.bmp,right,j,0.666339345,black
Cat_2_2.bmp,left,j,0.806037291,orange
Cat_2_2.bmp,left,j,0.765894393,orange
Cat_2_2.bmp,right,k,0.814512827,orange
Cat_1_1.bmp,left,j,0.641426123,black
Cat_2_1.bmp,left,j,0.905523743,orange
Cat_1_1.bmp,left,j,0.716721971,black
Cat_2_1.bmp,left,j,0.792326966,orange
Cat_2_2.bmp,left,j,0.848876665,orange
Cat_2_1.bmp,left,j,0.604112956,orange
Cat_2_3.bmp,left,j,0.740634284,orange
Cat_1_1.bmp,left,j,0.772381431,black
Cat_1_2.bmp,left,j,0.475938298,black
Cat_2_1.bmp,left,j,0.842187044,orange
Cat_2_3.bmp,right,k,0.6491016,orange
Cat_2_1.bmp,right,k,1.105556466,orange
Cat_2_1.bmp,right,k,0.64351588,orange
Cat_1_1.bmp,left,j,0.715932742,black
Cat_1_2.bmp,right,k,0.896308659,black
Cat_1_2.bmp,left,j,0.69779473,black
Cat_2_2.bmp,right,k,0.80079548,orange
Cat_1_1.bmp,left,j,0.585721411,black
Cat_1_3.bmp,left,j,0.970917709,black
Cat_1_3.bmp,left,j,1.135616762,black
Cat_2_3.bmp,right,k,0.741695835,orange
Cat_1_2.bmp,right,k,1.325632922,black
Cat_1_1.bmp,right,k,0.549275276,black
Cat_2_3.bmp,right,k,0.694013538,orange
Cat_1_2.bmp,right,k,0.627925604,black
Cat_2_3.bmp,right,k,0.692427077,orange
Cat_2_2.bmp,left,j,0.67041316,orange
